date,content,subject,summary
"Wed, 18 May 2022 16:04:34 +0000","Les meilleurs produits, déjà prêts….

Pronto, même en italien !

Antipasti, et pas de chichi.
Préparez l’apéro en moins de temps qu’il faut pour le dévor…
Bah c’est déjà prêt !
Sur la table : Caponata, involtinis, ou artichauts à la contadina e altro ancora

On enchaîne avec les pizzas ?
Et, profitez de 10€ offerts sur nos antipasti dès 30€ d'achat avec le code* :
",10€ offerts sur nos antipasti pour un apéro de folie 🤩?,Une newsletter de Frichti concernant leurs antipasti avec 10€ de réduction avec le code promo.
"Fri, 15 May 2020 08:49:42 +0000","Biscuit, chocolats & gâteaux, confectionnés par le maître en la matière

On est hyper content de vous annoncer qu’un grand pâtissier vient de faire son entrée à la carte de Frichti. Et ça fait longtemps qu’on l’attendait !

Indice : le renard est l'emblème de sa pâtisserie.
",Qui est ce grand pâtissier qui vient d’arriver chez Frichti ??,"Une newsletter de Frichti concernant l'arrivée d'un grand pâtissier, les biscuits, chocolats et gâteaux seront confectionnés par le maître en la matière. L'indice sur le p"
"Thu, 21 May 2020 08:09:55 +0000","Découvrez les œufs de Poulehouse, l’œuf qui ne tue pas la poule

Et elles vécurent heureuses jusqu’à la fin des temps

Chez Poulehouse, la qualité des œufs compte autant que le bonheur des poules ! S’ils sont si bons, c’est parce que les cocottes ont la place de gambader en plein air et qu’elles ne sont pas stressées.
",C’est l’histoire de plusieurs poules qui partent à la retraite?,Une newsletter de Frichti concernant une nouvelle ferme d'œufs qui respecte le bien-être des poules.
"Sun,  7 Nov 2021 17:54:51 +0000","20€ de courses délicieuses offertes

Découvrez le programme très frais et croquant qu’on vous a concocté pour notre premier rendez-vous : c’est 20€ sur vos courses, rien que ça !

Le maraîcher Frichti vient de passer !
Il a rempli le rayon légumes de plein de nouveautés.
Des légumes pour tous les goûts au prix du moins cher.
-15%",⏳ Encore quelques jours pour croquer une délicieuse surprise ✨?,"Une newsletter de Frichti concernant les légumes. Si vous vous abonnez, vous aurez droit à 15% de réduction."
"Sat,  9 Oct 2021 08:15:03 +0000","Si oui, le code GRAVE est fait pour vous !

Restez dans votre lit, on vous livre le brunch

Quelqu'un a parlé de formules complètes pour le brunch, dispos en 1 clic
dès 4€/personne* ? On en rêve tous…
Bonne nouvelle, il suffit juste de se réveiller pour y goûter !
Pancakes au lait frais, viennoiseries fraîches, œufs bio, burrata à la truffe, saumon fumé supérieur, jus… Découvrez notre large sélection pour un brunch de compet’ !

Et pour tout le week-end :
10€ offerts dès 50€ d’achat avec le code",10€ offerts ça vous brunch ? 👀🥐🥞🥑🍳?,"Une newsletter de Frichti concernant les formules complètes du brunch à partir de 4€ par personne. Dans cet e-mail, ils annoncent également qu'ils offrent 10€ à toute personne faisant un"
"Fri,  4 Sep 2020 07:14:42 +0000","Aujourd’hui, profitez de nos coquillettes au jambon & à la crème de truffe pour seulement 5€ !

Opération valable du lundi 31/08 au vendredi 04/09, uniquement sur les services du midi entre 8h30 et 15h, dans la limite des stocks disponibles.

","Leo, ne ratez pas notre meilleur plat à 5€ !?","Une newsletter de Frichti concernant un plat à 5€, les coquillettes au jambon & à la crème de truffe. L'opération est valable du lundi 31 août au vendredi 4 sept"
"Tue, 12 Apr 2022 12:29:26 +0000","Votre avis nous intéresse !

Bonjour ,

Je m'appelle Nathanaël et je travaille jour après jour pour améliorer votre expérience chez Frichti.
Je me permets de vous écrire aujourd'hui car votre avis compte naturellement beaucoup pour moi et toute l'équipe Frichti ! Auriez-vous quelques secondes pour répondre à cette question toute simple ?
Sur une échelle de 0 à 10, recommanderiez-vous Frichti à un ami ?
(avec 0 = pas du tout et 10 = absolument, il suffit de cliquer sur la case de votre choix 😉)

1 
2 
3 
4 
5 
6 
7 
8 
9 
10 
",30 secondes de votre temps pour nous améliorer?,"Une newsletter de Frichti concernant l'amélioration du service demandant aux destinataires de noter sur une échelle de 0 à 10 la qualité du service, avec 0 étant le pire et 10 étant le me"
"Mon, 28 Jun 2021 16:29:50 +0000","1 filleul inscrit = 5€ offerts 🤑

Parrainer vos amis !
5€ offerts pour chaque 1ère commande de vos filleuls

Dès le 5 juillet vous allez profiter d’avantages trop cool grâce à votre Frichti Pass, partagez ce bon plan avec vos amis !
Super simple : envoyez votre lien unique à tous vos proches, ils pourront s’inscrire directement au Frichti Pass.
À chacune de leur 1ère commande, on verse 5€ sur votre cagnotte* !
C’est fou et c’est valable jusqu’au 31 juillet. Alors on vous conseille de parrainer maintenant !
","Frichti Pass, c’est le moment de parrainer !?","Une newsletter de Frichti concernant leur programme de parrainage. Si vous parrainez quelqu'un, vous obtiendrez 5€ à chaque fois qu'il passe une première commande. Le programme est valable"
"Sat, 23 May 2020 08:15:06 +0000","Veggie is the new sexy ! Les recettes 100% végétales par l'atelier V*

Avec l'atelier V* les légumineuses et les céréales vont vous faire de l'œil. Quand on a eu Xavier, le fondateur, au téléphone, distanciation sociale oblige, il nous a révélé son secret pour faire baisser la consommation de viande et prendre soin de la planète : le végétal, mais que si c’est bon !
",Au cas où vous ne le saviez pas encore?,Une newsletter de Frichti concernant l'alimentation végétale.
"Thu, 18 Feb 2021 09:19:41 +0000","Les cartes Titre-Restaurant sont acceptées

Sodexo, Apetiz, UP, Edenred, Resto Flash & Swile !

L’heure de régler vos déjeuners et vos courses avec votre carte Titre-Restaurant est enfin arrivée. Nous acceptons toutes les cartes jusqu'à 19€, avec complément possible par carte bancaire*, que ce soit sur Frichti Kitchen ou Market. Et ça, ça fait plaisir.
Ajoutez votre carte au moment du paiement, on vous livre en 20 min !
","Vous l’avez réclamé, on l’a fait ! 💳?",Une newsletter de Frichti concernant l'acceptation de cartes de restaurant dans leur magasin.
"Mon,  7 Dec 2020 08:29:25 +0000","Un champagne Horiot Cuvée Jean-Baptiste à prix coûtant dès 10h aujourd'hui

Rendez-vous à 10h sur Frichti Market, quantités limitées !

Un champagne aux saveurs d'agrumes et de fruits blancs qui mérite de faire les Fêtes avec vous ! Né d’un mariage harmonieux entre le Pinot noir et le Chardonnay, il a tout des meilleurs. Surtout quand on sait que son raisin a été cultivé au sein d’un vignoble qui respecte l’environnement.

Déjà disponible dans “Festin de Noël”, il est à prix coûtant en quantités limitées aujourd'hui seulement, dès 10h !
","Dès 10h, votre champagne Horiot à prix coûtant !?",Une newsletter de Frichti concernant un champagne Horiot à prix coûtant disponible dès 10h aujourd'hui en quantités limitées.
"Fri,  6 Nov 2020 10:19:38 +0000","Faites le plein de choux, clémentines, pommes de terre !

Des fruits & légumes d’automne, cultivés en France par des producteurs passionnés ça change tout. Alors si vous êtes pressés de les goûter, GOOD NEWS, on vous les livre en 14 min chrono !
",Nos fruits et légumes de saison livrés en 14min ! 🍊🍄?,Une newsletter de Frichti concernant leurs fruits et légumes de saison. les produits sont cultivés par des producteurs passionnés en France et livrés en 14min.
"Sat, 13 Nov 2021 09:09:34 +0000","Brunch à tout petit prix livré en 15 min

Si grand week-end il y a, énorme brunch il y aura

Chez Frichti on est persuadé que le week-end a (un peu) été créé pour le brunch…
Alors pour votre plus grand bonheur, on a T-O-U-T prévu pour un grand brunch à prix mini !
Viennoiseries fraîches, caramel au beurre salé, poitrine de porc fumé, œufs bio, paniers brunch complets jusqu’à -20%...
Oui, le brunch de vos rêves est bien réel.

Les meilleurs prix, c'est chez Frichti !
",Ça sent le bacon et les pancakes non ? 🥓 🥞?,Une newsletter de Frichti concernant leurs offres spéciales du week-end.
"Tue, 10 Nov 2020 13:30:40 +0000","Échangez votre produit du supermarché contre un produit Frichti 

Pour tous ceux qui sont bloqués chez eux avec un demi pot de pesto

Dénoncez le maillon faible de votre frigo en postant une photo sur lnstagram avec le hashtag #PimpMonFrigo !

On se charge de le remplacer gratuitement par un produit VRAIMENT BON, pioché dans notre market et on vous le livre en 14 min",Le même en mieux ?,Une newsletter de Frichti concernant leur service de livraison en 14 minutes et leur market.
"Fri, 16 Jul 2021 14:00:10 +0000","Du sain & du très bon

Tous vos produits du quotidien pour un panier de courses bien complet

Shampooings et déodorants à la composition clean, petits pots bébé bio, couches hypoallergéniques, croquettes pour chien & chat…
On a sélectionné plein de nouveautés pour vous accompagner au quotidien. Vous allez trouver tout ce que vous cherchez pour un panier de courses au complet livré en 15 minutes.
",Nouveautés du quotidien 🐥🍼🧼🧴🐶🐱?,"Une newsletter de Frichti concernant les nouveautés de produits ""du quotidien"" tels que les shampooings et déodorants à la composition clean, les petits pots bébé bio, les couches hypoallergéniques,"
"Fri,  5 Nov 2021 16:49:37 +0000","Notre jambon fait par des gens bons 🥓

Faites un tour dans la charcuterie du très bon

Bienvenue dans la cochonaille artisanale d’Olivier !
C’est de chez lui que provient votre jambon Frichti Everyday.
Sans aucun intermédiaire, il est toujours moins cher.
Mais surtout, sans sel nitrité, il est avant tout bon, même très bon pour vous.
Olivier se tranche en 4 pour vous préparer un jambon 100% naturel.

Avec Frichti Everyday, et grâce à Olivier, les prix du super riment avec la qualité artisanale.
",Connaissez-vous notre marque Frichti Everyday ? 👀?,Une newsletter de Frichti concernant leur jambon 100% naturel.
"Mon,  5 Oct 2020 07:44:39 +0000","Le plus gros concours inter-boîte de shifumi reprend du service !

🏆  Vous pouvez encore gagner notre grand jeu concours de shifumi inter-boîte   🏆

Affrontez les boîtes parisiennes dans un grand concours de shifumi, aka pierre-papier-ciseaux. Combattez pour votre boîte avec vos collègues ! Plus il y a de joueurs et plus vous avez de chance de gagner, les parties sont illimitées !

Motivez vos collègues !

Fin du concours et résultats le vendredi 09 octobre à 17h.
",Vous avez encore une chance Leo !?,Une newsletter de Frichti concernant un concours de shifumi reprenant du service. Le concours se terminera le vendredi 09 octobre à 17h.
"Tue,  8 Mar 2022 17:30:04 +0000","À l’occasion de la Journée Internationale du Droit des Femmes…

Frichti s'engage !

Main dans la main avec La Maison des femmes, pour aider les femmes en difficultés et victimes de violences.

Pour faire un geste, en cette Journée Internationale des Droits des Femmes, rien de plus simple :
Un produit d'hygiène acheté
=
1 produit reversé à la maison des femmes !
Faites-un don, commandez !
En ce moment, profitez de 20€ offerts sur votre 1ère commande avec le code* :
RENCONTRE20
",Journée Internationale des Droits des Femmes 💙💜?,Une newsletter de Frichti concernant la Journée internationale des droits des femmes. L'entreprise s'engage à aider les femmes en difficulté et les victimes de violence en mettant en place une offre commerciale particuli
"Tue,  8 Mar 2022 17:00:18 +0000","À l’occasion de la Journée Internationale du Droit des Femmes…

Frichti s'engage !

Main dans la main avec La Maison des femmes, pour aider les femmes en difficultés et victimes de violences.

Pour faire un geste, en cette Journée Internationale des Droits des Femmes, rien de plus simple :
Un produit d'hygiène acheté
=
1 produit reversé à la maison des femmes !
Faites-un don, commandez !
",Journée Internationale des Droits des Femmes 💙💜?,"Une newsletter de Frichti concernant la Journée internationale des droits des femmes. Avec l'achat d'un produit d'hygiène, un produit est reversé à la maison des femmes."
"Fri, 19 Nov 2021 15:04:41 +0000","Un mois de promotions waouh 😍

🎄 Le meilleur de Noël à prix coûtant 🤑

À l’approche de Noël, on a décidé de sortir notre traîneau un peu plus tôt.
Dès la semaine prochaine, découvrez nos Ventes privées merveilleuses pendant un mois.
Des œufs d'esturgeons comme tombés du ciel, des truffes dénichées par les rennes préférés du Père Noël, du champagne dont les bulles pétillent au son de votre chanson de Noël favorite ou encore du saumon fumé
à la robe orangée, comme pour aller danser avec vos papilles.

On vous propose nos 15 pépites de Noël, à prix coûtant !
Alors si vous vous languissez déjà, activez votre save the date :
ça commence avec le caviar Baeri le
26 novembre 2021 !
Les quantités seront limitées.
Cette année, avec les ventes privées merveilleuses, c'est Frichti qui régale !
",Save the date : Ventes privées merveilleuses de Noël ✨🎄🎅🏻❄️?,Une newsletter de Frichti concernant leurs promotions de Noël qui commenceront la semaine prochaine et dureront un mois. Les promotions incluent du caviar Baeri à prix coûtant le 26 novembre.
"Fri,  4 Jun 2021 10:24:37 +0000","Des nouveautés super fraîches livrées en 15min

On a trouvé des glaces aussi fraîches que vous

1. Retrouvez les incontournables Ben & Jerry’s avec cacao, vanille et sucre issus du commerce équitable.
2. Découvrez aussi les crèmes glacées artisanales Sacré Willy, en exclu chez Frichti. Elles sont fabriquées avec du bon lait des Alpes.
3. Enfin, savourez les créations inédites de Yann Couvreur. Glaces et sorbets, ces douceurs sont livrées en exclusivité sur notre Market.

Choisissez la livraison express en 15 min pour vous garantir une extrême fraicheur.
",NEW : notre sélection de glaces est dispo !?,Une newsletter de Frichti concernant leur nouvelle sélection de glaces fraîches et artisanales.
"Mon, 23 Mar 2020 10:39:40 +0000","La liste des courses du lundi 23 mars.

Grâce à nos producteurs, le -Super- Marché a fait le plein de produits !

Vous commencez peut-être à en avoir marre de cuisiner avec votre fond de placard. Alors on a dressé une liste de quelques produits ultra frais qui pourra donner des idées à certains.

Idée : Une bruschetta maison avec du pain Poilâne, un peu de Bresaola et quelques rondelles de chèvre. Hop, 5-10 minutes au four et c'est un régal !

Poireau - Sarthe
1^€40
",Rappel : jour des courses !?,Une newsletter de Frichti concernant les courses du lundi 23 mars.
